p1(s);p2(s);pdot1(s/s);pdot2(s/s);l1(mJy kpc²);l2(mJy kpc²);x(kpc);y(kpc);z(kpc);vx(km/s);vy(km/s);vz(km/s);seed;S1*A;S2*A;A;porb(days);b1(T);b2(T);m1(Msun);m2(Msun);porb_i;e_form;e;a(AU);ce;type1;type2;ID
0.0692805;36.7614;2.4476200000000002e-18;1.30579e-15;6.7866;3.60404;3.82072;0.96082;-0.930867;-69.7239;-243.25;70.6722;1584419580;1.66625;1.63491;19.256;3359.97;1134150.0;620372000.0;1.32253;1.31472;18030.3;0.990169;0.990169;6.0657;0;13;13;6914
0.571197;33.7983;1.17536e-17;6.95279e-16;0.478449;0.120008;-6.4187;3.97828;-0.0379356;71.4284;265.046;5.52695;1584574347;2235030000000.0;51.8558;223.727;10.1558;7160720.0;427564000.0;1.3;1.27758;54.813;0.42498;0.424972;0.12584;0;13;13;6915
0.00451086;11.4391;5.92629e-21;6.875060000000001e-18;3.95018;20.8175;-9.48842;2.20628;-1.64383;95.0305;100.979;-7.71713;2164430596;143.082;28.1209;313.415;29.3135;17443.2;38253300.0;1.67343;2.24139;159.557;0.948373;0.946585;0.293239;1;13;13;6916
2.66017;5.59003;5.6338100000000005e-18;1.18889e-17;0.0142597;4.20621;-2.02365;1.30262;-0.0302005;180.783;277.684;-2.21105;1143439553;17.6945;14.1007;102.171;0.383564;11098300.0;23587500.0;1.30004;1.27758;2.46168;0.194447;0.165171;0.0141657;1;13;13;6917
0.398774;18.4672;1.9604500000000002e-18;9.11698e-17;1.3377;0.14652;0.0536416;-2.39262;-0.0739473;-258.183;-63.7165;123.047;1143484481;22.959;8.02872;68.8747;0.46241;4037810.0;114295000.0;2.51109;1.27758;1.79941;0.183052;0.160436;0.018244;0;13;13;6918
3.47169;1.64091;3.08017e-15;1.47249e-15;1.35913;0.402139;0.421229;-3.60796;-0.331564;-277.204;-104.718;52.1111;2344664589;7.00261;7.00787;70.565;0.0670971;291371000.0;138388000.0;1.27768;1.27758;0.564648;0.467597;0.359306;0.00441795;0;13;13;6919
0.389208;9.78401;1.01538e-16;2.63735e-15;13.8794;419.718;-1.99372;1.77357;0.0656833;175.85;286.88;5.36043;2344734439;74.7706;12.7263;103.024;0.33447;17920700.0;461763000.0;1.31731;1.27758;1.93705;0.580202;0.562055;0.0129584;0;13;13;6920
0.592281;38.0597;1.56998e-17;1.00885e-15;0.564412;6.64147;4.88801;-0.357127;0.00668897;10.184;-232.465;-9.36761;2344794978;1.25224;1.25089;9.81209;4.78717;8790530.0;570114000.0;1.30001;1.27758;25.8385;0.215877;0.215862;0.076219;0;13;13;6921
0.134992;0.62046;1.11061e-16;5.551e-16;1.40878;2.04086;-2.07574;-0.904559;-0.14794;-49.4695;261.169;5.92971;2344801737;63.9356;21.1256;102.361;0.460588;10886800.0;52384700.0;1.31211;1.27758;2.47848;0.391846;0.390846;0.0160287;0;13;13;6922
0.00409747;28.6532;2.16124e-21;8.0272e-18;0.677985;3.06842;8.35145;1.74367;-0.437175;35.445;-223.565;-20.8748;3581603652;0.461621;0.265914;3.35503;4.88812;11112.0;69608200.0;1.89003;2.35857;23.4924;0.612425;0.61065;0.0912956;1;13;13;6923
0.272167;16.9362;3.6443e-17;2.30643e-15;1.62245;13.0586;7.97917;-5.20756;0.361179;-129.098;-250.478;0.254752;3581706653;2.37867;2.37459;27.2496;0.270934;9122830.0;577755000.0;1.3166;1.27758;1.55405;0.36705;0.349596;0.0112594;0;13;13;6924
0.306194;4.89436;7.48199e-19;1.18991e-17;0.125359;78.1495;3.20157;-0.440693;-0.0257416;43.4112;-229.859;19.7641;3581718592;3.02803;2.85072;23.2198;0.223026;1397110.0;22961800.0;1.33865;1.31834;2.91546;0.582463;0.363434;0.00996874;0;13;13;6925
0.0119264;4.00728;4.11393e-21;4.55361e-19;0.038103;13.9671;2.06554;-3.73201;0.100288;-192.129;-148.187;-4.28866;4211092620;491066000000.0;5.31885;49.1558;0.223394;20459.7;4524600.0;1.35722;1.53921;3.37776;0.494541;0.248726;0.0102709;0;13;13;6926
0.142185;2.10263;3.92826e-17;5.94299e-16;6.09612;0.0970588;0.880706;8.82137;-3.44705;207.873;156.074;-111.595;4211258951;11.2984;11.2695;140.383;84.8594;6818160.0;113554000.0;1.33262;1.4763;466.434;0.95294;0.952938;0.533236;0;13;13;6927
0.0648322;16.4957;1.43183e-19;3.50286e-17;0.276763;0.224904;-0.542554;-3.06625;0.0224663;-348.679;56.1107;-0.616072;2729138732;822952000000.0;10.1727;82.3776;0.961816;276414.0;74972900.0;1.34294;1.42739;5.69651;0.540222;0.519009;0.0267821;0;13;13;6928
0.00621303;20.5465;1.2355899999999998e-20;3.17092e-17;1.27535;0.216745;-2.48057;-2.02134;-0.111114;-198.117;293.409;4.70151;2729175166;1138260000000.0;13.3267;113.94;24.4056;33175.3;107944000.0;1.98131;2.21036;110.826;0.887723;0.887323;0.265498;1;13;13;6929
0.0748593;18.7007;1.53153e-17;3.90645e-15;0.285367;0.463213;-0.883604;-2.61882;-0.813068;-240.297;52.5366;44.3784;2729277439;8.23587;7.57592;86.4377;0.384734;2977560.0;818580000.0;1.34597;1.43246;2.12018;0.274542;0.270505;0.0145539;0;13;13;6930
0.00416804;43.9663;1.99163e-21;1.1271e-18;0.117912;1.69424;3.58985;-3.57194;0.0213708;-130.614;-217.871;9.47473;2480712790;27.3214;3.39914;32.2086;3.24647;11091.9;27001900.0;1.96558;1.9326;15.944;0.746914;0.729444;0.0675307;1;13;13;6931
0.0295553;15.2935;3.78105e-20;1.78244e-17;0.218995;55.2045;1.81112;0.297536;0.0628505;42.9017;-213.453;-22.3206;2480733987;44.3389;4.6245;38.3947;68.3305;134894.0;63334100.0;2.15777;1.9364;281.272;0.944936;0.944775;0.523285;1;13;13;6932
0.015707;8.46605;6.22621e-21;1.79856e-18;27.3376;0.0611493;-0.917235;3.60597;0.428685;260.05;147.726;24.8398;2480746751;27.4655;9.39455;92.7039;0.407132;30100.1;17805300.0;1.46874;2.39397;3.33648;0.130118;0.0925394;0.0168679;1;13;13;6933
1.41882;0.242544;4.36508e-15;8.72585e-16;39.0346;0.0119085;5.92194;2.36254;-0.00441317;139.013;-218.537;9.70912;872212178;0.991629;0.994044;9.89996;0.849153;224753000.0;41168400.0;1.27762;1.27758;4.67968;0.800338;0.799368;0.0239923;0;13;13;6934
0.0577791;19.4712;4.9004799999999996e-20;1.50598e-17;1.6489;0.809658;-3.13823;2.75334;0.152003;107.485;234.135;83.8029;872246104;1315330000000.0;15.0846;131.664;12.0206;153718.0;55154600.0;1.34466;1.4813;66.0777;0.837096;0.83647;0.145193;0;13;13;6935
1.77856;23.3316;9.53411e-17;1.25075e-15;0.160682;0.688205;-0.596513;7.75259;-0.166752;271.296;101.351;-20.1606;221840320;13.1399;13.0614;134.03;398.588;36382200.0;722152000.0;1.3;2.22303;2514.97;0.886627;0.886627;1.61285;0;13;13;6936
0.0306606;28.7706;2.6666199999999997e-20;2.18901e-17;13.1329;144.274;-4.11546;0.238224;0.260883;-3.89219;240.782;23.523;221855516;1467620000000.0;19.8628;146.909;1.77221;107592.0;112105000.0;1.93726;2.29075;9.79403;0.706685;0.675439;0.0463441;1;13;13;6937
0.0703192;37.3548;1.60458e-18;8.55277e-16;169.95;50.5919;-1.90258;2.3974;-0.104744;170.924;171.3;-10.2368;1777892860;1037160000000.0;11.4159;103.82;0.273881;953482.0;511936000.0;1.31541;1.27758;1.71018;0.223284;0.194082;0.0113392;0;13;13;6938
0.00514005;0.117962;6.10715e-19;1.5845e-17;1.37096;0.18448;0.423112;4.1005;-0.0654643;233.763;-66.8131;-0.0493172;1928882727;741534000000.0;741534000000.0;74.2276;0.740425;163269.0;4474950.0;1.34877;1.49501;4.07575;0.411081;0.409209;0.022693;0;13;13;6939
0.0340164;38.8612;6.67586e-19;7.64268e-16;0.0987893;0.0956568;11.6057;-0.213968;-0.193253;-55.8413;-268.911;13.5137;1928885215;1.11313;1.06504;13.0839;0.103852;413465.0;476599000.0;1.32239;1.27758;1.18663;0.149644;0.0690987;0.00594575;0;13;13;6940
0.110106;34.8978;6.89377e-19;2.16906e-16;1.64374;1.63048;4.77528;-1.22813;0.0153675;-16.6494;-249.956;-36.0951;1928947867;1.40941;1.36532;11.9074;0.6309;775695.0;261688000.0;1.34346;1.39054;4.17869;0.592779;0.545709;0.0201301;0;13;13;6941
0.00528596;8.62287;2.17691e-21;9.55701e-25;0.0251225;11.5913;1.56359;-3.83437;-0.0474075;-215.098;-109.919;-33.1606;1929012584;560759000000.0;6.33097;56.132;1.48216;10000.6;12293.6;1.37758;2.13977;9.51774;0.235806;0.220468;0.0386909;1;13;13;6942
0.0184105;38.1853;3.8819899999999994e-20;6.92154e-17;32.6135;279.064;-5.65739;-5.20616;-0.0270519;-101.267;221.668;-11.5007;1929018416;2134150000000.0;66.1915;213.629;0.646349;75989.3;162567000.0;1.34821;1.48593;4.00206;0.414142;0.382317;0.0207042;0;13;13;6943
0.719119;25.1481;6.05333e-17;2.14732e-15;1.3452;7.64595;-0.889174;0.530451;0.0571674;170.535;99.1045;33.6865;3348705678;15.7157;9.88661;79.3021;0.313698;18347400.0;651499000.0;1.31385;1.27758;1.78124;0.283819;0.270601;0.0124106;0;13;13;6944
0.0121361;19.3113;2.5844499999999998e-20;3.28128e-17;203.063;0.299882;-0.631364;-2.01968;-0.0185464;-248.302;65.5609;-58.9099;2814879062;785013000000.0;9.42935;78.5799;0.585945;50348.4;79691500.0;1.34798;1.49596;3.58396;0.315156;0.288861;0.0194156;0;13;13;6945
0.029116;17.472;1.0121600000000002e-18;6.07585e-16;0.957795;512.424;3.83271;1.2904;-0.040124;166.951;-325.872;15.7288;2814896358;3.40542;2.1628;19.0331;1.75719;528328.0;391676000.0;1.57859;1.97705;9.18671;0.155006;0.154779;0.0434969;1;13;13;6946
0.98983;3.13681;2.06318e-17;6.57539e-17;0.326229;0.211248;2.11951;-2.13899;0.196651;-233.89;-261.08;24.7917;3638707357;4.14622;4.13771;39.1941;0.218639;12541400.0;40218900.0;1.31412;1.27758;1.50527;0.193121;0.152063;0.00975633;0;13;13;6947
0.0339705;48.2735;2.82905e-20;3.41447e-17;24.7018;1.22277;-0.038597;-0.0154292;-0.205534;-24.951;4.37833;-36.3238;3638713002;33.7218;9.46941;64.6615;3.56011;89009.4;130910000.0;1.3468;1.50197;19.5463;0.439617;0.43899;0.0646847;0;13;13;6948
0.00796026;22.5648;8.67575e-21;1.40922e-17;0.147114;57.6168;4.01741;4.48038;0.0719115;286.51;-122.859;0.484264;3638748091;11.3486;3.34095;35.94;2.40559;23976.2;56116300.0;1.33426;1.46788;13.8848;0.69931;0.690224;0.0495356;0;13;13;6949
0.0307694;41.7867;2.37787e-19;3.14179e-16;0.183571;14.7091;-0.0928555;1.48298;-0.324042;142.79;18.1463;-21.4374;3304592883;13.7307;6.79926;67.7985;0.100695;251251.0;383892000.0;1.3776;1.548;1.67276;0.336361;0.124601;0.00605828;0;13;13;6950
0.0896731;6.47533;1.51737e-17;1.12205e-15;15.5132;0.0841504;6.15688;0.148489;-0.0843153;61.6293;-255.244;64.7824;3304623001;0.356959;0.353003;3.42626;0.274941;3287200.0;242019000.0;1.3233;1.27758;1.62817;0.494443;0.46824;0.0113799;0;13;13;6951
0.0270292;17.3119;4.691860000000001e-18;3.05893e-15;1.50719;12.6041;2.81518;2.06355;-0.137832;241.65;-160.802;-11.9966;3304661993;7.52896;3.48507;31.1596;0.373614;1000920.0;724418000.0;1.35551;1.49118;2.12864;0.444767;0.43311;0.014388;0;13;13;6952
0.0176143;3.7314;8.85139e-19;1.88166e-16;52.7324;1.31048;2.81297;-1.47855;-0.331738;-207.425;-291.76;-11.4279;3304727420;4.79601;2.74467;29.2014;1.00146;345649.0;82050500.0;1.35669;1.48772;6.18099;0.754732;0.735321;0.0277562;0;13;13;6953
0.143652;33.5181;8.0399500000000005e-19;1.86631e-16;0.150021;49.7608;2.31943;-0.0693473;0.0536831;7.38282;-323.274;79.638;3304746010;8.50671;5.00036;32.2766;0.55313;945478.0;221963000.0;1.32867;1.27758;3.38991;0.465745;0.429764;0.0181481;0;13;13;6954
0.338338;25.036;1.92068e-17;1.43375e-15;7.36106;0.124333;3.76301;-1.39838;0.256388;-125.439;-202.284;34.522;618337343;1.92699;1.91938;19.9732;0.221819;7234940.0;542591000.0;1.32078;1.27758;1.35975;0.216295;0.190478;0.00985912;0;13;13;6955
0.0261858;33.7808;6.85592e-20;8.07574e-17;25.23;0.0645629;-1.92534;2.02285;0.35633;219.774;138.209;24.2018;618359789;36.3193;10.2465;102.731;0.967925;124553.0;177451000.0;1.37759;1.57756;6.60412;0.679694;0.636453;0.0274807;0;13;13;6956
0.018055;48.8514;2.0098e-20;4.15677e-17;148.889;1.15232;-0.248608;-1.6553;-0.40006;-218.426;17.0794;51.396;618363292;16.8523;6.97824;70.9396;0.188953;55606.9;146828000.0;1.35504;1.48135;3.83359;0.63951;0.326702;0.00912217;0;13;13;6957
0.00947239;24.6469;2.2459899999999997e-20;4.43954e-17;2.89551;44.6749;-2.00655;1.76233;0.323716;258.966;170.182;25.9251;1793328638;1032380000000.0;10.3209;103.342;0.230295;41624.4;104745000.0;1.35565;1.48974;3.41606;0.605947;0.364169;0.0104194;0;13;13;6958
0.0425099;45.219;4.940800000000001e-19;5.19538e-16;2.44775;140.065;-4.2672;0.866303;-0.0509209;-29.3246;338.068;7.92878;1793365309;1510860000000.0;19.0853;151.237;0.597742;393947.0;474845000.0;1.36002;1.52877;5.56795;0.756678;0.667308;0.0197783;0;13;13;6959
0.129495;14.6893;2.2643500000000002e-18;2.57112e-16;0.0558986;3.80234;7.20395;-1.6045;0.0493853;-139.567;-264.926;1.91206;3663602806;0.294471;0.294083;3.21056;0.504948;1461470.0;176866000.0;1.34452;1.38688;3.32396;0.571668;0.524432;0.0173473;0;13;13;6960
0.174648;25.0624;9.906990000000002e-18;1.43407e-15;5.84434;78.4848;-2.18409;0.171561;0.0614158;70.3174;287.167;4.92141;3663621172;129.354;16.2913;103.749;12.0169;3732460.0;542815000.0;1.31729;1.27758;64.2484;0.817357;0.817305;0.141093;0;13;13;6961
22.2691;0.453988;2.99023e-15;6.02946e-17;0.185029;10.8397;-1.30123;-0.744933;-0.191226;-93.2902;183.923;28.6251;96995949;10.1205;13.6648;87.1044;0.097102;750995000.0;15228500.0;1.27767;1.27758;0.909284;0.414339;0.283028;0.00565244;0;13;13;6962
0.0110903;20.3873;9.32908e-19;1.8883e-15;0.550928;7.13881;1.42503;-2.40484;0.322871;-230.343;-162.679;-3.75721;97010186;14.6158;5.18418;49.1177;0.617293;283257.0;547198000.0;1.32819;1.27758;3.43953;0.581147;0.570404;0.0195245;0;13;13;6963
0.051239;31.1853;6.451289999999999e-20;3.66573e-17;1.47414;0.0259112;-0.0579942;-2.12158;1.19704;-208.293;-64.8945;200.048;97033657;6.67179;6.15867;70.8653;1.59187;184815.0;151564000.0;1.61577;2.35273;8.88703;0.469014;0.460159;0.0422429;1;13;13;6964
0.134729;17.587;1.17202e-18;1.52963e-16;1.20184;26.2994;0.940599;-0.140042;0.120959;3.55502;-217.192;-4.35788;97091911;13.1709;6.62096;49.8694;0.244564;1787290.0;148578000.0;2.42211;1.27758;1.55532;0.461123;0.31056;0.0118374;0;13;13;6965
0.570204;44.444;1.16818e-17;9.14967e-16;0.517285;13.0684;0.786989;0.11313;0.00696194;7.42009;-229.799;-4.67449;97092034;12.1629;8.14848;52.0404;0.391625;7135050.0;562541000.0;1.31977;1.27758;2.50889;0.479161;0.433469;0.0144;0;13;13;6966
1.77846;35.4959;7.51014e-17;1.51926e-15;0.412904;38.1468;-3.34995;-10.984;0.233608;-239.812;44.7324;3.82272;323631659;27.2243;24.0576;249.523;5.03498;31587700.0;639997000.0;1.30001;1.27758;27.1903;0.640368;0.640247;0.0788273;0;13;13;6967
0.071199;3.57956;4.31932e-18;2.18505e-16;0.0987229;9.94315;0.306833;1.51924;-0.155281;208.182;-41.7404;-50.6717;323673162;22.5801;6.88354;61.517;0.69138;1605220.0;81981600.0;1.3381;1.28414;4.08554;0.694069;0.673905;0.0211013;0;13;13;6968
0.0718054;12.6081;1.97246e-18;3.46788e-16;0.949615;3.31046;-0.0865713;5.6142;0.0161733;347.647;49.343;-1.91445;323772636;968152000000.0;11.4397;96.9122;0.831113;1076810.0;208077000.0;1.35211;1.4501;5.27899;0.715047;0.687185;0.0243901;0;13;13;6969
0.153869;30.0469;7.69368e-19;1.49343e-16;2.48844;597.835;1.38414;-0.00715599;-0.0750546;42.9613;-139.42;-28.3439;1651571596;13.6706;6.41127;43.7753;0.99787;950422.0;196226000.0;1.3449;1.37593;7.82817;0.78298;0.727208;0.0272828;0;13;13;6970
1.06058;7.25225;9.0135e-18;6.18618e-17;0.268271;0.218248;1.85285;-0.707657;-0.314125;-102.153;-251.132;52.1585;4250545256;3.81878;3.81561;38.3869;0.133157;8812290.0;60922100.0;1.31314;1.27758;1.61109;0.358023;0.18238;0.00700899;0;13;13;6971
0.129503;3.92136;4.31388e-18;1.31234e-16;4.95631;1.82867;-2.80603;3.3617;0.00678832;133.815;208.246;-29.4885;4250580657;1279430000000.0;80.9077;128.071;0.0276892;2071340.0;63417100.0;1.33615;1.27758;1.24471;0.441694;0.0674661;0.00246737;0;13;13;6972
0.659387;12.0226;9.87451e-18;1.80014e-16;0.231338;2.5697;-1.13397;1.81446;-0.0363918;223.57;99.0748;-15.5208;4250586771;29.7683;10.5088;86.723;7.28428;10364200.0;125648000.0;2.2714;1.27758;26.404;0.244017;0.244002;0.112176;0;13;13;6973
0.121998;34.8649;6.74077e-18;1.93929e-15;0.0665095;65.3398;0.18574;1.32294;-0.00637609;173.293;45.7416;-7.41027;4250647237;54.3462;7.32719;62.8129;0.259327;2554880.0;756879000.0;1.3417;1.32335;1.71546;0.453826;0.398816;0.0110342;0;13;13;6974
0.00489762;3.92496;4.1040400000000004e-18;3.76041e-15;1.39186;0.249706;0.164324;-2.38547;0.0467738;-250.061;-88.5123;19.348;4250665149;670234000000.0;8.70353;67.0905;0.374381;403110.0;400557000.0;1.3776;1.60233;2.08153;0.501417;0.497712;0.0146291;0;13;13;6975
0.163289;5.84179;2.3637e-16;1.01762e-14;0.145595;3.81525;3.68008;-1.50504;-0.0946989;-60.6647;-239.71;-20.0423;1179405917;2.35254;2.26269;20.9359;0.446922;17568900.0;687286000.0;1.32016;1.27758;2.39071;0.416132;0.415476;0.0157263;0;13;13;6976
0.322876;11.1868;7.00193e-18;2.43507e-16;3.1038;0.105829;-2.97218;-0.545517;-0.166059;-118.61;297.795;18.0811;2269709734;42.714;14.4352;120.714;0.368459;4209620.0;148076000.0;1.3346;1.28559;2.44956;0.512266;0.456457;0.0138668;0;13;13;6977
0.0331114;2.14684;2.7132e-19;1.71729e-17;4.36515;0.164161;-6.90224;-3.83089;-0.607001;-238.554;178.826;23.9021;2269796183;111.895;24.1866;237.121;0.452429;274032.0;20631200.0;1.36001;1.59422;3.05511;0.458848;0.408254;0.0165496;0;13;13;6978
12.2382;3.30372;6.34823e-15;1.71942e-15;13.4689;1.68081;-2.7073;-14.4098;0.347275;-247.651;81.0493;-11.0422;2269802011;29.1424;29.1483;322.409;0.243371;793137000.0;242320000.0;1.27762;1.52734;1.50933;0.525875;0.506793;0.0107587;0;13;13;6979
0.0323244;24.742;6.93774e-19;5.27954e-16;8.82109;0.389446;-2.68614;2.25098;0.181855;120.035;260.084;-35.6876;2733758261;1191740000000.0;13.2327;119.294;0.281508;417477.0;362778000.0;1.36002;1.52512;4.71842;0.790792;0.598477;0.0119671;0;13;13;6980
0.736501;4.34548;4.38962e-16;2.60252e-15;0.0626089;122.665;1.93163;1.30321;0.105194;150.656;-174.802;-15.3153;2733805550;4.45772;4.26596;38.5345;645.532;52384000.0;312700000.0;1.3;1.27758;3483.97;0.95307;0.95307;2.00427;0;13;13;6981
0.427844;19.3804;1.2635e-17;5.75586e-16;0.590142;0.081119;8.42817;-4.84333;0.0995289;-115.293;-215.19;1.25016;2733808413;2.01268;2.0106;23.6511;0.245711;6557940.0;300562000.0;1.32882;1.27758;1.60191;0.307974;0.261213;0.0105658;0;13;13;6982
0.00395492;23.7268;2.35291e-21;8.69212e-20;0.00308432;0.102821;2.20363;0.290953;-0.0454478;30.5346;-217.401;23.5656;1308659998;336509000000.0;4.19571;33.6846;2.23242;10304.1;6621400.0;1.65796;2.4237;12.4538;0.496957;0.485547;0.0534239;1;13;13;6983
0.0757644;14.7638;4.39158e-19;8.44838e-17;15.6211;3.38091;-2.16974;-1.17546;-0.0451161;-187.047;248.438;-6.16159;1308696676;1047030000000.0;13.6861;104.807;31.6749;508923.0;105969000.0;1.33944;1.40501;173.213;0.946831;0.946424;0.274306;0;13;13;6984
0.174643;23.5708;1.99317e-17;2.74319e-15;1.476;0.0572673;1.65725;1.49364;0.33926;180.948;-242.726;-44.9149;1308757523;4.12241;4.01033;42.5766;0.307801;5214480.0;716599000.0;1.30905;1.27758;1.76785;0.375807;0.359003;0.0122471;0;13;13;6985
0.00632154;31.7939;1.02653e-19;6.99856e-16;0.793931;0.0673217;-1.09373;1.54096;-0.147412;194.719;120.222;8.91271;1706921335;850072000000.0;9.23516;85.0923;1.46307;72297.1;440807000.0;1.3334;1.35987;7.94052;0.505731;0.503544;0.0350922;0;13;13;6986
0.137786;15.0659;2.9612100000000002e-18;3.25127e-16;34.8315;0.34495;-2.74827;2.9709;0.0623672;259.534;136.929;-27.5732;1706948940;1242310000000.0;20.355;124.355;0.397766;1784810.0;197316000.0;1.31301;1.27758;2.37685;0.369813;0.342757;0.0145375;0;13;13;6987
0.0960248;0.344663;9.364090000000001e-18;3.3541e-17;24.6902;102.974;-0.218797;-0.25457;-0.242387;-178.998;-59.5924;228.233;3313377764;11.5464;7.84627;67.6722;1.85405;2617870.0;9474750.0;1.30001;1.27758;10.0189;0.474352;0.474042;0.0404972;0;13;13;6988
0.0367236;28.1154;3.65829e-19;2.75385e-16;225.267;6.91925;-2.46337;-0.281906;0.174035;-92.6615;236.196;6.80214;3313459748;1094820000000.0;14.5558;109.592;0.205536;322141.0;281241000.0;1.36002;1.5481;3.06868;0.647458;0.415126;0.00972903;0;13;13;6989
0.072876;21.0751;4.60607e-19;1.31531e-16;0.0207568;4.79394;0.152279;-0.531163;-0.369098;-251.493;-3.41766;-38.6575;3313486619;7.50804;6.15517;62.0051;3.25393;516225.0;166752000.0;1.34798;1.49731;18.3078;0.767071;0.763038;0.0608958;0;13;13;6990
0.194729;3.83207;8.38966e-18;1.66628e-16;0.0786074;0.552078;-1.94017;-2.36502;-0.000991548;-274.478;214.571;35.4876;1359419150;1042960000000.0;24.7762;104.4;0.320352;3493990.0;69665600.0;1.31137;1.27758;1.89113;0.30047;0.27836;0.0125815;0;13;13;6991
0.172214;19.0649;8.642110000000001e-18;9.62853e-16;1.875;45.0977;1.80992;-2.99243;-0.0328177;-248.996;-242.92;0.258148;1359464331;15.2923;5.49612;47.2728;0.216004;3375120.0;393684000.0;1.34091;1.35612;1.56762;0.429697;0.353274;0.00980715;0;13;13;6992
0.0382463;22.1908;1.8971500000000003e-18;1.10507e-15;0.856866;0.713197;0.743422;8.2628;-0.390104;256.756;-11.021;-44.9485;990608779;26.1369;11.0096;121.084;0.602149;743953.0;481530000.0;1.35423;1.47683;3.66643;0.618667;0.594184;0.019742;0;13;13;6993
0.97023;21.9698;1.56493e-16;3.6051e-15;3.46816;3.35852;-3.55776;-1.29894;0.023726;-21.7515;245.923;59.5601;990692449;157.595;19.252;135.27;1.07886;35288800.0;805092000.0;1.27763;1.27758;5.97892;0.666682;0.66412;0.0281444;0;13;13;6994
0.578948;3.49932;3.26951e-19;1.96271e-18;0.0482069;356.359;2.58694;-0.127165;0.00521611;-50.2543;-226.085;21.0798;990701295;4.90167;4.5527;29.3174;0.348092;1229870.0;7474250.0;1.32655;1.27758;3.74704;0.596253;0.427804;0.0133237;0;13;13;6995
0.0373362;17.1743;2.8756199999999996e-20;1.16148e-17;4.32703;0.0740342;-0.121671;1.9165;-0.199734;258.453;-14.8113;2.95466;990708105;37.7134;7.61476;69.6744;0.969694;94664.2;40632400.0;1.32136;1.27758;5.35352;0.296033;0.287985;0.026361;0;13;13;6996
0.926798;36.3712;2.2231700000000002e-18;8.70357e-17;0.0432271;42.1314;2.92097;5.86785;0.234736;235.687;-76.0927;9.88674;2328411205;5.469;5.46182;60.2833;9.14272;4179950.0;165362000.0;1.3;1.27758;49.3497;0.445068;0.445038;0.117326;0;13;13;6997
0.696135;0.35189;3.60573e-16;1.78879e-16;0.840311;0.448555;1.52294;-3.32173;-0.152261;-253.935;-219.143;2.64766;2328434308;6.0632;6.83868;53.0094;21.0296;44652400.0;22587600.0;1.3;1.27758;113.498;0.641135;0.641135;0.204439;0;13;13;6998
2.87205;43.6278;6.7102e-17;1.02781e-15;0.0431235;3.76342;-9.01499;-5.01324;1.09686;-202.695;142.794;1.42005;2328489852;30.3603;30.352;315.845;0.751617;39741000.0;611766000.0;1.30159;1.27758;4.10159;0.210583;0.208314;0.0221869;0;13;13;6999
0.0981159;4.01871;3.80615e-17;1.56486e-15;1.5022;34.3036;-0.499789;0.589712;-0.0557202;-62.664;171.433;68.9467;2905553891;60.0819;9.09732;72.5973;0.946967;5410670.0;224030000.0;1.30001;1.27758;5.11721;0.384575;0.38426;0.0258762;0;13;13;7000
0.200233;24.3413;3.65372e-19;4.38546e-17;0.694699;281.84;-2.77857;-1.01608;0.0488328;-165.177;273.034;26.8427;2905556527;1170950000000.0;14.6336;117.212;15.771;764618.0;101322000.0;1.33398;1.44558;86.1985;0.769589;0.769491;0.17305;0;13;13;7001
0.0150725;29.271;1.45279e-19;2.70332e-16;0.503208;58.7404;-1.09522;0.0304175;-0.0638212;-88.1394;165.406;69.3151;2905654353;826453000000.0;12.9608;82.7281;0.14914;131586.0;277175000.0;1.35988;1.47067;5.4892;0.809719;0.446445;0.00778563;0;13;13;7002
0.00995124;30.6882;3.59278e-21;6.21171e-17;8.96039;31.9803;0.291603;2.74547;0.0795817;331.443;-59.5856;0.0926428;2352245795;668963000000.0;7.29143;66.9633;0.416322;27289.1;125668000.0;2.39399;1.27758;2.05212;0.405513;0.320501;0.0168336;0;13;13;7003
